player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
226363,/player/226363/mandy-van-den-berg/170002,17,2,2016-09-20,M. van den Berg,Mandy van den Berg,CB,77,80,,,25,1990-08-26,172,62,,,,,,,,,,,34,Netherlands,113011,LCB,4,Right,2,2,3,Medium/High,Normal (170-185),Yes,,,Leadership,59,32,58,55,77,74,46,20,82,67,26,48,39,35,63,62,55,62,52,65,84,52,82,68,77,35,72,77,38,59,42,72,74,78,73,51,47,49,42,56,,51+2,51+2,51+2,51+1,51+1,51+1,51+1,51+1,54+2,54+2,54+2,54+2,60+2,60+2,60+2,54+2,66+2,70+2,70+2,70+2,66+2,68+2,75+2,75+2,75+2,68+2,51+2,https://cdn.sofifa.net/players/226/363/17_120.png
226888,/player/226888/andressa-cavalari-machry/170002,17,2,2016-09-20,Andressinha,Andressa Cavalari Machry,"CM, CAM",77,89,,,21,1995-05-01,161,60,,,,,,,,,,,54,Brazil,112999,SUB,17,Right,4,3,2,High/Medium,Normal (170-),Yes,,"#FK Specialist, #Acrobat","Long Shot Taker (AI), Takes Finesse Free Kicks",82,71,77,79,71,67,78,65,60,78,68,78,85,86,76,77,84,80,87,82,80,77,55,84,57,76,73,78,67,73,82,76,66,74,73,5,14,8,12,11,,72+1,72+1,72+1,76,75,75,75,76,76+1,76+1,76+1,77+1,76+1,76+1,76+1,77+1,77+1,75+1,75+1,75+1,77+1,76+1,70+1,70+1,70+1,76+1,18+1,https://cdn.sofifa.net/players/226/888/17_120.png
226898,/player/226898/tamires-cassia-dias-gomes/170002,17,2,2016-09-20,Tamires,Tamires Cassia Dias de Britto,"LB, CM",77,80,,,24,1991-11-20,161,56,,,,,,,,,,,54,Brazil,112999,LB,6,Left,3,3,2,High/Medium,Normal (170-),Yes,,,"Early Crosser, Technical Dribbler (AI)",78,51,68,76,74,69,78,46,70,73,54,76,68,41,61,75,76,79,77,78,68,66,69,79,65,45,68,77,59,59,53,70,72,74,77,7,13,14,10,14,,65+1,65+1,65+1,69,67,67,67,69,67+1,67+1,67+1,71+1,69+1,69+1,69+1,71+1,76+1,72+1,72+1,72+1,76+1,76+1,73+1,73+1,73+1,76+1,19+1,https://cdn.sofifa.net/players/226/898/17_120.png
226913,/player/226913/rui-zhang/170002,17,2,2016-09-20,Zhang Rui,张睿,"LM, CAM, CM",77,77,,,27,1989-01-17,172,62,,,,,,,,,,,155,China PR,113001,LM,15,Right,3,3,2,Medium/Medium,Lean (170-185),Yes,,,,79,74,78,74,60,76,74,70,50,83,67,73,74,76,78,76,81,78,73,72,70,82,45,74,77,75,83,63,80,75,71,77,62,63,53,10,6,7,12,7,,73+1,73+1,73+1,76,76,76,76,76,76+1,76+1,76+1,76+1,75+1,75+1,75+1,76+1,70+1,71+1,71+1,71+1,70+1,68+1,65+1,65+1,65+1,68+1,16+1,https://cdn.sofifa.net/players/226/913/17_120.png
226959,/player/226959/ruyin-tan/170002,17,2,2016-09-20,Tan Ruyin,谭茹殷,"CM, CDM",77,82,,,21,1994-07-17,165,59,,,,,,,,,,,155,China PR,113001,RDM,8,Right,3,2,1,Medium/Medium,Normal (170-),No,,,Technical Dribbler (AI),68,68,73,76,67,68,61,67,61,82,59,76,62,61,77,79,64,71,67,73,73,71,56,89,68,74,45,67,69,72,55,57,68,67,69,9,11,8,15,7,,70+1,70+1,70+1,72,73,73,73,72,74+1,74+1,74+1,74+1,76+1,76+1,76+1,74+1,72+1,72+1,72+1,72+1,72+1,71+1,67+1,67+1,67+1,71+1,17+1,https://cdn.sofifa.net/players/226/959/17_120.png
226986,/player/226986/hanna-folkesson/170002,17,2,2016-09-20,H. Folkesson,Hanna Folkesson,CM,77,77,,,27,1988-07-15,165,58,,,,,,,,,,,46,Sweden,113008,SUB,19,Right,2,3,3,High/High,Stocky (170-),Yes,,#Engine,,81,66,72,72,70,67,51,64,56,83,56,71,62,56,81,68,79,82,86,72,80,69,88,91,45,71,87,69,73,71,59,77,72,72,71,6,13,8,6,7,,68+2,68+2,68+2,71+1,72+1,72+1,72+1,71+1,74+2,74+2,74+2,72+2,75+2,75+2,75+2,72+2,73+2,74+2,74+2,74+2,73+2,72+2,69+2,69+2,69+2,72+2,15+2,https://cdn.sofifa.net/players/226/986/17_120.png
226996,/player/226996/emilia-appelqvist/170002,17,2,2016-09-20,E. Appelqvist,Emilia Appelqvist,CM,77,80,,,26,1990-02-11,168,56,,,,,,,,,,,46,Sweden,113008,RCM,14,Right,3,2,1,Medium/Medium,Lean (170-),No,,,,65,62,72,73,75,76,58,65,59,79,46,70,52,54,82,73,69,62,80,76,88,51,76,89,67,69,82,80,64,74,55,67,73,78,76,14,11,12,11,8,,65+1,65+1,65+1,69,69,69,69,69,72+1,72+1,72+1,71+1,76+1,76+1,76+1,71+1,74+1,78+1,78+1,78+1,74+1,74+1,74+1,74+1,74+1,74+1,18+1,https://cdn.sofifa.net/players/226/996/17_120.png
227067,/player/227067/martina-rosucci/170002,17,2,2016-09-20,M. Rosucci,Martina Rosucci,"CM, CAM, RM",77,84,,,24,1992-05-09,172,61,,,,,,,,,,,27,Italy,113005,RCM,18,Right,3,3,3,High/Low,Lean (170-185),Yes,,,"Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",74,67,76,77,59,69,74,62,56,79,68,77,73,62,77,80,72,75,72,71,73,73,65,72,71,74,60,67,74,78,60,67,56,61,51,13,12,12,11,13,,70+2,70+2,70+2,74+1,74+1,74+1,74+1,74+1,76+2,76+2,76+2,75+2,75+2,75+2,75+2,75+2,69+2,69+2,69+2,69+2,69+2,67+2,63+2,63+2,63+2,67+2,19+2,https://cdn.sofifa.net/players/227/067/17_120.png
227111,/player/227111/clare-polkinghorne/170002,17,2,2016-09-20,C. Polkinghorne,Clare Elizabeth Polkinghorne,CB,77,82,,,27,1989-02-01,171,62,,,,,,,,,,,195,Australia,112998,RCB,4,Right,3,2,3,Medium/Medium,Normal (170-185),Yes,,,Leadership,57,32,59,53,76,76,35,25,78,74,40,46,27,25,70,60,55,58,46,75,69,44,77,70,81,26,70,68,44,66,49,87,77,80,77,14,11,13,7,11,,52+2,52+2,52+2,51+1,53+1,53+1,53+1,51+1,56+2,56+2,56+2,56+2,64+2,64+2,64+2,56+2,65+2,72+2,72+2,72+2,65+2,68+2,75+2,75+2,75+2,68+2,18+2,https://cdn.sofifa.net/players/227/111/17_120.png
227124,/player/227124/michelle-heyman/170002,17,2,2016-09-20,M. Heyman,Michelle Heyman,ST,77,77,,,27,1988-07-04,180,64,,,,,,,,,,,195,Australia,112998,ST,16,Right,3,3,2,Medium/High,Lean (170-185),Yes,,,"Avoids Using Weaker Foot, Technical Dribbler (AI), Target Forward",75,77,59,77,43,73,55,80,70,64,75,77,68,72,51,85,80,70,63,70,60,74,50,72,72,71,81,44,84,56,79,77,33,48,24,13,8,15,14,11,,76+1,76+1,76+1,73,75,75,75,73,72+1,72+1,72+1,71+1,66+1,66+1,66+1,71+1,57+1,57+1,57+1,57+1,57+1,55+1,54+1,54+1,54+1,55+1,18+1,https://cdn.sofifa.net/players/227/124/17_120.png
227193,/player/227193/marta-corredera-rueda/170002,17,2,2016-09-20,Marta Corredera,Marta Corredera Rueda,"RM, RW",77,82,,,24,1991-08-08,162,59,,,,,,,,,,,45,Spain,113012,RM,12,Right,3,3,3,High/Medium,Normal (170-),Yes,,,,79,72,73,77,33,59,76,73,68,72,68,78,74,74,69,77,78,79,75,68,74,68,58,72,63,72,35,21,78,74,77,71,32,30,31,5,15,13,15,6,,73+2,73+2,73+2,75+1,75+1,75+1,75+1,75+1,75+2,75+2,75+2,75+2,68+2,68+2,68+2,75+2,57+2,52+2,52+2,52+2,57+2,53+2,44+2,44+2,44+2,53+2,17+2,https://cdn.sofifa.net/players/227/193/17_120.png
227242,/player/227242/laura-bassett/170002,17,2,2016-09-20,L. Bassett,Laura Bassett,CB,77,77,,,32,1983-08-02,166,64,,,,,,,,,,,14,England,113002,SUB,15,Right,3,2,2,Medium/High,Stocky (170-),No,,,,56,36,50,62,76,75,45,26,73,67,26,55,35,31,51,68,53,59,66,85,71,53,76,54,81,45,84,79,31,31,45,69,76,77,69,13,7,15,11,10,,53+1,53+1,53+1,53,52,52,52,53,53+1,53+1,53+1,54+1,57+1,57+1,57+1,54+1,66+1,70+1,70+1,70+1,66+1,68+1,76+1,76+1,76+1,68+1,19+1,https://cdn.sofifa.net/players/227/242/17_120.png
227256,/player/227256/jade-moore/170002,17,2,2016-09-20,J. Moore,Jade Ellis Moore,"CM, CDM",77,82,,,25,1990-10-20,166,57,,,,,,,,,,,14,England,113002,RDM,11,Right,3,2,2,Medium/High,Normal (170-),No,,,,67,57,71,69,75,75,61,53,56,82,41,68,46,52,73,72,66,67,59,82,73,57,58,91,63,65,88,83,66,73,63,62,71,82,73,8,10,12,14,10,,64+1,64+1,64+1,68,69,69,69,68,71+1,71+1,71+1,71+1,76+1,76+1,76+1,71+1,76+1,79+1,79+1,79+1,76+1,75+1,74+1,74+1,74+1,75+1,18+1,https://cdn.sofifa.net/players/227/256/17_120.png
227265,/player/227265/casey-stoney/170002,17,2,2016-09-20,C. Stoney,Casey Stoney,CB,77,77,,,34,1982-05-13,175,65,,,,,,,,,,,14,England,113002,LCB,6,Right,3,2,4,Low/Medium,Normal (170-185),Yes,,,"Leadership, Team Player",55,34,48,59,75,70,41,29,72,66,32,52,20,37,55,64,52,57,59,89,72,35,68,58,75,43,71,84,28,29,51,83,70,76,74,13,15,10,7,13,,51+3,51+3,51+3,51+2,50+2,50+2,50+2,51+2,52+3,52+3,52+3,52+3,57+3,57+3,57+3,52+3,66+3,69+3,69+3,69+3,66+3,68+3,74+3,74+3,74+3,68+3,20+3,https://cdn.sofifa.net/players/227/265/17_120.png
227268,/player/227268/jodie-taylor/170002,17,2,2016-09-20,J. Taylor,Jodie Lee Taylor,ST,77,77,,,30,1986-05-17,169,60,,,,,,,,,,,14,England,113002,ST,9,Right,4,3,2,High/Medium,Stocky (170-),No,,,Beat Offside Trap,82,77,57,71,40,75,56,76,71,63,69,69,44,61,48,73,82,82,67,74,79,84,74,81,81,72,53,33,83,57,77,63,36,41,33,8,14,10,12,7,,76+1,76+1,76+1,71,73,73,73,71,69+1,69+1,69+1,70+1,63+1,63+1,63+1,70+1,57+1,54+1,54+1,54+1,57+1,56+1,52+1,52+1,52+1,56+1,17+1,https://cdn.sofifa.net/players/227/268/17_120.png
227270,/player/227270/ellen-white/170002,17,2,2016-09-20,E. White,Ellen Toni White Convery,ST,77,81,,,27,1989-05-09,171,62,,,,,,,,,,,14,England,113002,SUB,23,Right,3,2,2,High/Medium,Normal (170-185),Yes,,,,59,78,61,73,38,70,54,81,81,66,69,73,48,65,53,79,58,60,53,78,68,76,62,75,84,76,30,21,78,65,70,70,34,37,41,7,14,14,7,13,,76+1,76+1,76+1,70,74,74,74,70,71+1,71+1,71+1,69+1,66+1,66+1,66+1,69+1,54+1,52+1,52+1,52+1,54+1,53+1,50+1,50+1,50+1,53+1,18+1,https://cdn.sofifa.net/players/227/270/17_120.png
227359,/player/227359/claire-lavogez/170002,17,2,2016-09-20,C. Lavogez,Claire Marie Annie Lavogez,"LM, CAM",77,83,,,22,1994-06-18,173,63,,,,,,,,,,,18,France,113003,LM,11,Right,3,4,2,Medium/Medium,Normal (170-185),Yes,,,Technical Dribbler (AI),73,70,74,78,66,72,69,72,71,78,70,79,62,72,70,82,74,73,76,74,51,71,65,75,74,62,65,67,78,76,64,75,67,65,62,9,12,8,8,12,,74+1,74+1,74+1,76,76,76,76,76,76+1,76+1,76+1,76+1,75+1,75+1,75+1,76+1,71+1,71+1,71+1,71+1,71+1,70+1,69+1,69+1,69+1,70+1,17+1,https://cdn.sofifa.net/players/227/359/17_120.png
227382,/player/227382/josee-belanger/170002,17,2,2016-09-20,J. Bélanger,Josée Bélanger,"ST, RW, RB",77,77,,,30,1986-05-14,173,60,,,,,,,,,,,70,Canada,113000,RW,9,Right,3,3,3,Medium/High,Normal (170-185),Yes,,,,82,75,61,72,25,63,66,77,69,66,74,69,54,25,53,76,84,80,71,76,85,76,72,79,69,71,27,16,77,63,75,48,17,27,21,7,7,7,6,5,,75+2,75+2,75+2,73+1,74+1,74+1,74+1,73+1,71+2,71+2,71+2,72+2,64+2,64+2,64+2,72+2,53+2,47+2,47+2,47+2,53+2,50+2,41+2,41+2,41+2,50+2,14+2,https://cdn.sofifa.net/players/227/382/17_120.png
227407,/player/227407/rhian-wilkinson/170002,17,2,2016-09-20,R. Wilkinson,Rhian Wilkinson,RB,77,77,,,34,1982-05-12,165,66,,,,,,,,,,,70,Canada,113000,RB,7,Right,3,2,3,High/Medium,Normal (170-),Yes,,,,73,41,60,67,75,74,74,29,65,69,25,64,30,29,67,68,69,77,64,77,77,55,61,83,71,52,75,70,49,38,55,35,77,80,78,10,10,9,6,13,,57+2,57+2,57+2,61+1,58+1,58+1,58+1,61+1,59+2,59+2,59+2,64+2,64+2,64+2,64+2,64+2,74+2,72+2,72+2,72+2,74+2,75+2,74+2,74+2,74+2,75+2,17+2,https://cdn.sofifa.net/players/227/407/17_120.png
227421,/player/227421/rafaelle-leone-carvalho-souza/170002,17,2,2016-09-20,Rafaelle,Rafaelle Leone Carvalho Souza,"CB, RB",77,80,,,25,1991-06-18,176,64,,,,,,,,,,,54,Brazil,112999,LCB,4,Right,2,2,1,Medium/Medium,Normal (170-185),No,,,,68,39,62,67,78,76,73,38,76,69,25,65,58,34,58,67,64,71,71,74,67,46,65,72,79,32,76,76,53,48,54,66,80,79,79,14,14,6,10,5,,58+1,58+1,58+1,61,59,59,59,61,60+1,60+1,60+1,64+1,63+1,63+1,63+1,64+1,73+1,72+1,72+1,72+1,73+1,74+1,76+1,76+1,76+1,74+1,17+1,https://cdn.sofifa.net/players/227/421/17_120.png
227735,/player/227735/lisa-weiss/170002,17,2,2016-09-20,L. Weiß,Lisa Weiß,GK,77,77,,,28,1987-10-29,171,70,,,,,,,,,,,21,Germany,113004,SUB,22,Right,2,1,1,Medium/Medium,Stocky (170-185),No,,,,,,,,,,9,7,13,21,5,10,11,12,14,15,39,46,55,73,45,21,67,39,66,6,25,10,7,33,22,58,8,10,11,83,73,71,75,74,43,22+1,22+1,22+1,22,22,22,22,22,23+1,23+1,23+1,23+1,22+1,22+1,22+1,23+1,23+1,22+1,22+1,22+1,23+1,22+1,23+1,23+1,23+1,22+1,76+1,https://cdn.sofifa.net/players/227/735/17_120.png
233364,/player/233364/stina-blackstenius/170002,17,2,2016-09-20,S. Blackstenius,Emma Stina Blackstenius,ST,77,89,,,20,1996-02-05,174,69,,,,,,,,,,,46,Sweden,113008,SUB,11,Right,3,2,1,High/Medium,Normal (170-185),No,,,Beat Offside Trap,86,77,58,80,21,66,51,83,68,60,69,84,62,61,48,82,84,87,66,62,64,73,57,67,81,73,31,17,74,66,65,70,14,17,15,7,14,11,13,9,,76+1,76+1,76+1,74,76,76,76,74,72+1,72+1,72+1,72+1,62+1,62+1,62+1,72+1,48+1,44+1,44+1,44+1,48+1,45+1,38+1,38+1,38+1,45+1,16+1,https://cdn.sofifa.net/players/233/364/17_120.png
226367,/player/226367/ingrid-hjelmseth/170002,17,2,2016-09-20,I. Hjelmseth,Ingrid Hjelmseth,GK,76,76,,,36,1980-04-10,173,65,,,,,,,,,,,36,Norway,113007,SUB,1,Right,2,1,2,Medium/Medium,Normal (170-185),No,,,Leadership,,,,,,,13,18,17,28,11,14,10,15,16,20,42,40,50,68,78,15,54,44,54,15,17,15,10,12,20,26,11,14,13,80,75,77,70,77,41,25+1,25+1,25+1,24,24,24,24,24,24+1,24+1,24+1,25+1,23+1,23+1,23+1,25+1,26+1,24+1,24+1,24+1,26+1,25+1,23+1,23+1,23+1,25+1,75+1,https://cdn.sofifa.net/players/226/367/17_120.png
226886,/player/226886/thaisa-moraes-rosa-moreno/170002,17,2,2016-09-20,Thaisa,Thaisa de Moraes Rosa Moreno,"CDM, CM",76,77,,,27,1988-12-17,166,59,,,,,,,,,,,54,Brazil,112999,RDM,5,Right,3,2,2,Medium/Medium,Normal (170-),Yes,,,,69,51,60,73,76,76,41,46,74,76,32,72,34,44,65,76,66,71,65,77,75,67,64,75,76,54,78,82,37,60,60,77,72,77,74,10,10,8,9,5,,62+1,62+1,62+1,63,64,64,64,63,65+1,65+1,65+1,64+1,69+1,69+1,69+1,64+1,71+1,75+1,75+1,75+1,71+1,72+1,76+1,76+1,76+1,72+1,16+1,https://cdn.sofifa.net/players/226/886/17_120.png
226914,/player/226914/yue-zhang/170002,17,2,2016-09-20,Zhang Yue,张越,GK,76,79,,,25,1990-09-30,185,64,,,,,,,,,,,155,China PR,113001,GK,18,Right,1,1,2,Medium/Medium,Normal (185+),Yes,,,,,,,,,,19,15,15,25,14,19,16,15,17,23,43,42,30,76,42,19,50,27,47,11,21,17,14,14,25,29,13,10,19,70,81,69,72,80,42,26+1,26+1,26+1,26,26,26,26,26,25+1,25+1,25+1,27+1,23+1,23+1,23+1,27+1,26+1,24+1,24+1,24+1,26+1,26+1,24+1,24+1,24+1,26+1,75+1,https://cdn.sofifa.net/players/226/914/17_120.png
226988,/player/226988/elin-rubensson/170002,17,2,2016-09-20,E. Rubensson,Elin Ingrid Johanna Rubensson,"RB, LB",76,84,,,23,1993-05-11,166,60,,,,,,,,,,,46,Sweden,113008,SUB,20,Right,2,2,2,High/Medium,Stocky (170-),Yes,,,,85,49,62,77,73,65,82,48,62,64,48,74,61,55,53,79,83,87,85,72,87,45,79,80,51,51,77,70,67,48,51,66,74,75,76,13,10,8,6,7,,63+1,63+1,63+1,70,66,66,66,70,66+1,66+1,66+1,71+1,65+1,65+1,65+1,71+1,76+1,69+1,69+1,69+1,76+1,75+1,71+1,71+1,71+1,75+1,16+1,https://cdn.sofifa.net/players/226/988/17_120.png
227098,/player/227098/sara-gama/170002,17,2,2016-09-20,S. Gama,Sara Gama,"RB, LB",76,77,,,27,1989-03-23,168,58,,,,,,,,,,,27,Italy,113005,RB,5,Left,2,2,3,Medium/Medium,Lean (170-),Yes,,,"Injury Prone, Dives Into Tackles (AI), Leadership, Power Header",72,50,60,61,76,76,70,41,74,69,42,51,40,38,60,73,70,73,66,73,72,68,67,78,75,56,76,71,46,47,55,44,76,79,78,9,14,11,6,8,,60+2,60+2,60+2,61+1,59+1,59+1,59+1,61+1,59+2,59+2,59+2,62+2,63+2,63+2,63+2,62+2,73+2,72+2,72+2,72+2,73+2,74+2,75+2,75+2,75+2,74+2,16+2,https://cdn.sofifa.net/players/227/098/17_120.png
227104,/player/227104/ingrid-moe-wold/170002,17,2,2016-09-20,I. Moe Wold,Ingrid Moe Wold,"RB, LB",76,77,,,26,1990-01-29,165,60,,,,,,,,,,,36,Norway,113007,RB,2,Right,3,2,2,Medium/Medium,Normal (170-),Yes,,,,90,34,65,72,74,63,80,36,74,72,24,69,66,40,64,71,88,91,85,58,93,29,84,74,53,34,69,67,35,44,44,63,73,79,76,6,12,10,6,13,,54+1,54+1,54+1,64,57,57,57,64,60+1,60+1,60+1,66+1,62+1,62+1,62+1,66+1,74+1,69+1,69+1,69+1,74+1,75+1,71+1,71+1,71+1,75+1,15+1,https://cdn.sofifa.net/players/227/104/17_120.png
227110,/player/227110/caitlin-foord/170002,17,2,2016-09-20,C. Foord,Caitlin Jade Foord,"RW, RB",76,87,,,21,1994-11-11,165,61,,,,,,,,,,,195,Australia,112998,RB,9,Right,3,3,3,High/High,Lean (170-),No,,#Engine,Avoids Using Weaker Foot,87,69,68,75,64,64,78,71,43,70,64,72,65,58,59,80,90,85,75,66,86,62,85,93,60,69,31,72,77,64,68,52,60,72,59,10,14,10,10,11,,69+2,69+2,69+2,75+1,73+1,73+1,73+1,75+1,72+2,72+2,72+2,75+2,71+2,71+2,71+2,75+2,74+2,67+2,67+2,67+2,74+2,72+2,63+2,63+2,63+2,72+2,17+2,https://cdn.sofifa.net/players/227/110/17_120.png
227118,/player/227118/lydia-williams/170002,17,2,2016-09-20,L. Williams,Lydia Grace Yilkari Williams,GK,76,76,,,28,1988-05-13,175,60,,,,,,,,,,,195,Australia,112998,GK,1,Right,2,1,2,Medium/Medium,Stocky (170-185),Yes,,,,,,,,,,12,11,17,20,15,14,11,15,22,17,45,47,34,71,76,24,51,49,35,17,22,19,11,35,24,23,19,13,19,78,72,61,79,77,46,24+1,24+1,24+1,24,25,25,25,24,25+1,25+1,25+1,26+1,26+1,26+1,26+1,26+1,27+1,25+1,25+1,25+1,27+1,27+1,24+1,24+1,24+1,27+1,75+1,https://cdn.sofifa.net/players/227/118/17_120.png
227120,/player/227120/tameka-butt/170002,17,2,2016-09-20,T. Butt,Tameka Yallop,"CAM, CM",76,81,,,25,1991-06-16,158,54,,,,,,,,,,,195,Australia,112998,SUB,13,Right,3,3,2,Medium/Medium,Normal (170-),No,,,,69,67,76,74,64,73,78,67,54,77,71,70,63,64,76,82,66,72,75,73,70,59,77,78,72,72,70,55,80,77,69,83,72,68,56,14,6,14,13,13,,70+1,70+1,70+1,74,73,73,73,74,75+1,75+1,75+1,75+1,75+1,75+1,75+1,75+1,70+1,71+1,71+1,71+1,70+1,68+1,66+1,66+1,66+1,68+1,18+1,https://cdn.sofifa.net/players/227/120/17_120.png
227191,/player/227191/marta-torrejon-moya/170002,17,2,2016-09-20,Marta Torrejón,Marta Torrejón Moya,"RB, CB",76,79,,,26,1990-02-27,171,62,,,,,,,,,,,45,Spain,113012,RB,18,Right,3,2,2,High/Medium,Normal (170-185),Yes,,,,63,36,56,58,78,74,76,31,74,71,34,48,24,35,41,66,61,64,63,79,76,46,71,78,74,31,70,78,43,35,48,57,79,78,77,10,5,11,13,14,,54+1,54+1,54+1,56,53,53,53,56,53+1,53+1,53+1,59+1,58+1,58+1,58+1,59+1,73+1,70+1,70+1,70+1,73+1,75+1,75+1,75+1,75+1,75+1,18+1,https://cdn.sofifa.net/players/227/191/17_120.png
227201,/player/227201/maria-victoria-losada-gomez/170002,17,2,2016-09-20,Vicky Losada,María Victoria Losada Gómez,"CM, ST",76,81,,,25,1991-03-05,168,60,,,,,,,,,,,45,Spain,113012,RCM,14,Right,3,3,3,High/Medium,Lean (170-),Yes,,,,73,73,69,72,65,71,49,77,66,74,68,71,73,72,72,74,75,71,68,75,73,69,73,76,73,73,61,74,75,76,58,68,52,70,65,10,9,9,12,12,,73+2,73+2,73+2,72+1,74+1,74+1,74+1,72+1,74+2,74+2,74+2,71+2,74+2,74+2,74+2,71+2,68+2,70+2,70+2,70+2,68+2,68+2,67+2,67+2,67+2,68+2,18+2,https://cdn.sofifa.net/players/227/201/17_120.png
227255,/player/227255/fran-kirby/170002,17,2,2016-09-20,F. Kirby,Francesca Kirby,ST,76,84,,,23,1993-06-29,157,53,,,,,,,,,,,14,England,113002,SUB,22,Right,3,3,2,Medium/High,Stocky (170-),No,,,"Dives Into Tackles (AI), Technical Dribbler (AI)",82,78,57,81,38,53,61,81,68,61,74,83,38,46,59,79,84,81,74,73,91,76,72,64,49,74,43,24,75,53,75,59,34,43,37,11,7,10,14,14,,75+1,75+1,75+1,74,75,75,75,74,71+1,71+1,71+1,72+1,64+1,64+1,64+1,72+1,56+1,51+1,51+1,51+1,56+1,54+1,47+1,47+1,47+1,54+1,18+1,https://cdn.sofifa.net/players/227/255/17_120.png
227279,/player/227279/nora-holstad-berge/170002,17,2,2016-09-20,N. Holstad Berge,Nora Holstad Berge,CB,76,76,,,29,1987-03-26,174,65,,,,,,,,,,,36,Norway,113007,LCB,11,Right,3,2,2,Medium/Medium,Normal (170-185),Yes,,,,53,26,43,47,78,76,24,18,83,55,25,43,37,25,60,47,50,56,47,73,51,34,54,60,84,33,81,76,25,35,33,43,80,77,73,14,11,15,12,10,,45+1,45+1,45+1,41,43,43,43,41,44+1,44+1,44+1,45+1,52+1,52+1,52+1,45+1,60+1,67+1,67+1,67+1,60+1,64+1,75+1,75+1,75+1,64+1,19+1,https://cdn.sofifa.net/players/227/279/17_120.png
227283,/player/227283/lene-mykjaland/170002,17,2,2016-09-20,L. Mykjåland,Lene Mykjåland,"ST, CM",76,76,,,29,1987-02-20,161,55,,,,,,,,,,,36,Norway,113007,SUB,17,Right,3,2,2,Medium/Medium,Normal (170-),Yes,,#Acrobat,,82,77,71,76,64,62,63,78,75,79,78,75,74,35,71,72,84,81,90,72,93,74,81,73,52,76,69,49,78,75,74,70,60,72,68,8,7,8,6,11,,75+1,75+1,75+1,76,76,76,76,76,76,76,76,75+1,73+1,73+1,73+1,75+1,69+1,68+1,68+1,68+1,69+1,69+1,66+1,66+1,66+1,69+1,15+1,https://cdn.sofifa.net/players/227/283/17_120.png
227301,/player/227301/lena-lotzen/170002,17,2,2016-09-20,L. Lotzen,Lena Lotzen,"RM, ST, LM",76,83,,,22,1993-09-11,171,53,,,,,,,,,,,21,Germany,113004,SUB,7,Right,4,3,2,High/Medium,Stocky (170-185),No,,,Speed Dribbler (AI),77,78,69,78,34,67,73,82,75,77,82,79,55,66,59,76,78,76,79,78,78,72,58,75,68,72,59,44,80,64,81,78,22,30,23,14,14,7,10,11,,77+1,77+1,77+1,77,77,77,77,77,75+1,75+1,75+1,75+1,69+1,69+1,69+1,75+1,59+1,55+1,55+1,55+1,59+1,55+1,49+1,49+1,49+1,55+1,19+1,https://cdn.sofifa.net/players/227/301/17_120.png
227320,/player/227320/gry-tofte-ims/170002,17,2,2016-09-20,G. Tofte Ims,Gry Tofte Ims,CM,76,76,,,30,1986-03-02,168,63,,,,,,,,,,,36,Norway,113007,SUB,4,Right,3,3,2,Medium/High,Normal (170-),No,,,,76,65,78,69,78,71,71,59,72,86,46,69,68,70,79,67,74,77,69,71,79,81,72,84,58,74,86,77,63,74,46,53,78,79,81,13,10,8,6,11,,68+1,68+1,68+1,70,70,70,70,70,72+1,72+1,72+1,72+1,75+1,75+1,75+1,72+1,77-1,78-2,78-2,78-2,77-1,77-1,76,76,76,77-1,17+1,https://cdn.sofifa.net/players/227/320/17_120.png
