coach_id,coach_url,short_name,long_name,dob,nationality_id,nationality_name,face_url
524572,/coach/524572/john-coleman/,J. Coleman,John Coleman,1962-10-12,14,England,
524660,/coach/524660/guillermo-fernandez-romo/,G. Fernández Romo,Guillermo Fernández Romo,,45,Spain,
524771,/coach/524771/vincent-bordot/,V. Bordot,Vincent Bordot,1975-04-09,18,France,
524834,/coach/524834/jon-andoni-perez-alonso/,J. Pérez Alonso,Jon Andoni Pérez Alonso,1974-03-05,45,Spain,
524989,/coach/524989/sebastien-dubroca/,S. Dubroca,Sébastien Dubroca,1980-04-21,18,France,
525679,/coach/525679/josep-oriol-alsina-garcia/,J. Alsina García,Josep Oriol Alsina García,1968-08-21,45,Spain,
526036,/coach/526036/marek-papszun/,M. Papszun,Marek Papszun,1974-08-08,37,Poland,
526194,/coach/526194/alexi-stival/,A. Stival,Alexi Stival,1963-06-07,54,Brazil,https://cdn.sportmonks.com/images/soccer/players/18/526194.png
526236,/coach/526236/thomas-letsch/,T. Letsch,Thomas Letsch,1968-08-26,21,Germany,
526240,/coach/526240/roberto-orlando-mosquera-vera/,R. Mosquera Vera,Roberto Orlando Mosquera Vera,1956-06-21,59,Peru,
526987,/coach/526987/pablo-peirano-pardeiro/,P. Peirano Pardeiro,Pablo Peirano Pardeiro,1975-05-21,60,Uruguay,
527346,/coach/527346/julien-stephan/,J. Stéphan,Julien Stéphan,1980-09-18,18,France,
528418,/coach/528418/juan-ferrando-fenol/,J. Ferrando Fenol,Juan Ferrando Fenol,1981-01-02,45,Spain,
529460,/coach/529460/laurent-peyrelade/,L. Peyrelade,Laurent Peyrelade,1970-07-07,18,France,
529482,/coach/529482/regis-le-bris/,R. Le Bris,Régis Le Bris,1975-12-06,18,France,https://cdn.sportmonks.com/images//soccer/coaches/10/529482.png
529595,/coach/529595/romain-revelli/,R. Revelli,Romain Revelli,1977-08-22,18,France,
529830,/coach/529830/david-guion/,D. Guion,David Guion,1967-09-30,18,France,
530329,/coach/530329/pascal-gastien/,P. Gastien,Pascal Gastien,1963-12-02,18,France,https://cdn.sportmonks.com/images//soccer/coaches/25/530329.png
530755,/coach/530755/imanol-alguacil-barrenetxea/,I. Alguacil Barrenetxea,Imanol Alguacil Barrenetxea,1971-07-04,45,Spain,
531488,/coach/531488/cesar-alejandro-farias-acosta/,C. Farías Acosta,César Alejandro Farías Acosta,1973-03-07,61,Venezuela,
531536,/coach/531536/guillermo-duro/,G. Duró,Guillermo Duró,1969-03-14,52,Argentina,
532352,/coach/532352/david-gallego-rodriguez/,D. Gallego Rodríguez,David Gallego Rodríguez,1972-01-26,45,Spain,
532808,/coach/532808/victor-hugo-antelo/,V. Antelo,Victor Hugo Antelo,1964-11-02,53,Bolivia,
533275,/coach/533275/adriano-rodrigues-da-silva/,A. Rodrigues da Silva,Adriano Rodrigues da Silva,,54,Brazil,
533737,/coach/533737/alfredo-santaelena-aguado/,A. Santaelena Aguado,Alfredo Santaelena Aguado,1967-10-13,45,Spain,https://cdn.sportmonks.com/images/soccer/players/9/533737.png
533871,/coach/533871/ruben-albes-yanez/,R. Albés Yáñez,Rubén Albés Yáñez,1985-02-24,45,Spain,
533879,/coach/533879/jose-angel-ziganda-lacunza/,J. Ziganda Lacunza,José Ángel Ziganda Lacunza,1966-10-01,45,Spain,
533904,/coach/533904/francisco-jose-lopez-fernandez/,F. López Fernández,Francisco José López Fernández,1967-09-19,45,Spain,
535591,/coach/535591/michael-skibbe/,M. Skibbe,Michael Skibbe,1965-08-04,21,Germany,https://cdn.sportmonks.com/images/soccer/players/7/535591.png
536978,/coach/536978/stephen-kenny/,S. Kenny,Stephen Kenny,1971-10-30,25,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/18/536978.png
586853,/coach/586853/andreas-brannstrom/,A. Brännström,Andreas Brännström,,46,Sweden,
749101,/coach/749101/ante-milicic/,A. Milicic,Ante Milicic,1974-04-04,195,Australia,https://cdn.sportmonks.com/images/soccer/players/13/749101.png
765710,/coach/765710/javier-sanguinetti/,J. Sanguinetti,Javier Sanguinetti,,52,Argentina,
765787,/coach/765787/carlos-alberto-silva-socarras/,C. Silva Socarrás,Carlos Alberto Silva Socarrás,1973-04-29,56,Colombia,
781677,/coach/781677/jorge-jose-de-amorim-campos/,J. de Amorim Campos,Jorge José de Amorim Campos,1964-08-17,54,Brazil,
784331,/coach/784331/akira-ito/,A. Ito,Akira Ito,1972-09-19,163,Japan,
784486,/coach/784486/roberto-mancini/,R. Mancini,Roberto Mancini,1964-11-27,27,Italy,https://cdn.sportmonks.com/images/soccer/players/6/784486.png
784547,/coach/784547/oleg-kononov/,O. Kononov,Oleg Kononov,1966-03-23,6,Belarus,
785611,/coach/785611/mauricio-soria-portillo/,M. Soria Portillo,Mauricio Soria Portillo,1966-06-01,53,Bolivia,
882970,/coach/882970/leonid-slutskiy/,L. Slutskiy,Leonid Slutskiy,1971-05-04,40,Russia,https://cdn.sportmonks.com/images/soccer/players/26/882970.png
883002,/coach/883002/edward-iordanescu/,E. Iordănescu,Edward Iordănescu,1978-06-16,39,Romania,https://cdn.sportmonks.com/images/soccer/players/26/883002.png
883017,/coach/883017/roger-schmidt/,R. Schmidt,Roger Schmidt,1967-03-13,21,Germany,https://cdn.sportmonks.com/images/soccer/players/9/883017.png
883019,/coach/883019/dan-vasile-petrescu/,D. Petrescu,Dan Vasile Petrescu,1967-12-22,39,Romania,
883029,/coach/883029/nestor-oscar-craviotto/,N. Craviotto,Néstor Oscar Craviotto,1963-10-06,52,Argentina,
883095,/coach/883095/gaizka-garitano-aguirre/,G. Garitano Aguirre,Gaizka Garitano Aguirre,1975-07-09,45,Spain,
893657,/coach/893657/fabio-gallo/,F. Gallo,Fabio Gallo,1970-09-11,27,Italy,
893783,/coach/893783/fabian-daniel-bustos/,F. Bustos,Fabián Daniel Bustos,1969-03-28,52,Argentina,
896106,/coach/896106/hugo-broos/,H. Broos,Hugo Broos,1952-04-10,7,Belgium,
896131,/coach/896131/stefan-kuntz/,S. Kuntz,Stefan Kuntz,1962-10-30,21,Germany,
896137,/coach/896137/niels-frederiksen/,N. Frederiksen,Niels Frederiksen,1968-09-11,13,Denmark,https://cdn.sportmonks.com/images/soccer/players/9/896137.png
896292,/coach/896292/juan-carlos-osorio-arbelaez/,J. Osorio Arbeláez,Juan Carlos Osorio Arbeláez,1961-06-08,56,Colombia,https://cdn.sportmonks.com/images/soccer/players/4/896292.png
896300,/coach/896300/stanislav-cherchesov/,S. Cherchesov,Stanislav Cherchesov,1963-09-02,40,Russia,
896314,/coach/896314/fernando-manuel-fernandes-da-costa-santos/,F. Fernandes da Costa Santos,Fernando Manuel Fernandes da Costa Santos,1954-10-10,38,Portugal,https://cdn.sportmonks.com/images/soccer/players/26/896314.png
896460,/coach/896460/brendan-rodgers/,B. Rodgers,Brendan Rodgers,1973-01-26,35,Northern Ireland,https://cdn.sportmonks.com/images//soccer/players/12/896460.png
896462,/coach/896462/derek-mcinnes/,D. McInnes,Derek McInnes,1971-07-05,42,Scotland,
896473,/coach/896473/aitor-karanka-de-la-hoz/,A. Karanka de la Hoz,Aitor Karanka de la Hoz,1973-09-18,45,Spain,
896475,/coach/896475/bob-bradley/,B. Bradley,Bob Bradley,1958-03-03,95,United States,https://cdn.sportmonks.com/images/soccer/players/27/896475.png
896485,/coach/896485/dick-schreuder/,D. Schreuder,Dick Schreuder,1971-08-12,34,Netherlands,
896498,/coach/896498/micky-mellon/,M. Mellon,Micky Mellon,1972-03-18,42,Scotland,https://cdn.sportmonks.com/images/soccer/players/18/896498.png
896501,/coach/896501/robert-page/,R. Page,Robert Page,1974-09-03,50,Wales,
896508,/coach/896508/markus-kauczinski/,M. Kauczinski,Markus Kauczinski,1970-02-20,21,Germany,https://cdn.sportmonks.com/images/soccer/players/28/896508.png
896509,/coach/896509/dirk-schuster/,D. Schuster,Dirk Schuster,1967-12-29,21,Germany,https://cdn.sportmonks.com/images/soccer/players/29/896509.png
896510,/coach/896510/paulo-jorge-gomes-bento/,P. Gomes Bento,Paulo Jorge Gomes Bento,1969-06-20,38,Portugal,https://cdn.sportmonks.com/images/soccer/players/30/896510.png
896517,/coach/896517/aleksandar-jankovic/,A. Janković,Aleksandar Janković,1972-05-06,51,Serbia,
896519,/coach/896519/hein-vanhaezebrouck/,H. Vanhaezebrouck,Hein Vanhaezebrouck,1964-02-16,7,Belgium,https://cdn.sportmonks.com/images/soccer/players/7/896519.png
896531,/coach/896531/alois-schwartz/,A. Schwartz,Alois Schwartz,1967-03-28,21,Germany,https://cdn.sportmonks.com/images/soccer/players/19/896531.png
896532,/coach/896532/olaf-janssen/,O. Janßen,Olaf Janßen,1966-10-08,21,Germany,https://cdn.sportmonks.com/images/soccer/players/20/896532.png
896541,/coach/896541/danny-cowley/,D. Cowley,Danny Cowley,,14,England,
896545,/coach/896545/john-askey/,J. Askey,John Askey,1964-11-04,14,England,
896549,/coach/896549/kosta-runjaic/,K. Runjaic,Kosta Runjaic,1971-06-04,21,Germany,https://cdn.sportmonks.com/images/soccer/players/5/896549.png
896551,/coach/896551/philippe-montanier/,P. Montanier,Philippe Montanier,1964-11-15,18,France,https://cdn.sportmonks.com/images/soccer/players/7/896551.png
896553,/coach/896553/nigel-pearson/,N. Pearson,Nigel Pearson,1963-08-21,14,England,
896570,/coach/896570/valerien-ismael/,V. Ismaël,Valérien Ismaël,1975-09-28,18,France,https://cdn.sportmonks.com/images/soccer/players/26/896570.png
896608,/coach/896608/franck-haise/,F. Haise,Franck Haise,1971-04-15,18,France,https://cdn.sportmonks.com/images/soccer/players/0/896608.png
896619,/coach/896619/lukas-kwasniok/,L. Kwasniok,Lukas Kwasniok,1981-06-12,21,Germany,
896621,/coach/896621/franco-lerda/,F. Lerda,Franco Lerda,1967-08-19,27,Italy,
896625,/coach/896625/domenico-toscano/,D. Toscano,Domenico Toscano,,27,Italy,
896634,/coach/896634/pierpaolo-bisoli/,P. Bisoli,Pierpaolo Bisoli,1966-11-20,27,Italy,https://cdn.sportmonks.com/images/soccer/players/26/896634.png
896649,/coach/896649/abelardo-fernandez-antuna/,A. Fernández Antuña,Abelardo Fernández Antuña,1970-04-19,45,Spain,https://cdn.sportmonks.com/images/soccer/players/9/896649.png
896655,/coach/896655/giorgio-contini/,G. Contini,Giorgio Contini,1974-01-04,47,Switzerland,https://cdn.sportmonks.com/images/soccer/players/15/896655.png
896657,/coach/896657/raul-agne-montull/,R. Agné Montull,Raúl Agné Montull,1970-05-24,45,Spain,
896662,/coach/896662/francisco-javier-fernandez-diaz/,F. Fernández Díaz,Francisco Javier Fernández Díaz,1980-03-20,45,Spain,
896664,/coach/896664/ricardo-alberto-zielinski/,R. Zielinski,Ricardo Alberto Zielinski,1959-10-14,52,Argentina,
896665,/coach/896665/leonardo-carol-madelon/,L. Madelón,Leonardo Carol Madelón,1963-01-25,52,Argentina,
896740,/coach/896740/per-mathias-hogmo/,P. Høgmo,Per-Mathias Høgmo,1959-12-01,36,Norway,https://cdn.sportmonks.com/images/soccer/players/4/896740.png
896756,/coach/896756/matias-jesus-almeyda/,M. Almeyda,Matías Jesús Almeyda,1973-12-21,52,Argentina,https://cdn.sportmonks.com/images//soccer/coaches/20/896756.png
896757,/coach/896757/diego-martin-alonso-lopez/,D. Alonso López,Diego Martín Alonso López,1975-04-16,60,Uruguay,
896759,/coach/896759/luis-alfonso-sosa-cisneros/,L. Sosa Cisneros,Luis Alfonso Sosa Cisneros,1967-10-05,83,Mexico,
896760,/coach/896760/javier-luis-torrente/,J. Torrente,Javier Luis Torrente,1969-06-08,52,Argentina,
896765,/coach/896765/miguel-ernesto-herrera-aguirre/,M. Herrera Aguirre,Miguel Ernesto Herrera Aguirre,1968-03-18,83,Mexico,https://cdn.sportmonks.com/images/soccer/players/29/896765.png
896766,/coach/896766/ricardo-alfredo-valino/,R. Valiño,Ricardo Alfredo Valiño,1971-01-02,52,Argentina,
896767,/coach/896767/victor-manuel-vucetich-rojas/,V. Vucetich Rojas,Víctor Manuel Vucetich Rojas,1955-06-25,83,Mexico,
896771,/coach/896771/gerardo-daniel-martino/,G. Martino,Gerardo Daniel Martino,1962-11-20,52,Argentina,https://cdn.sportmonks.com/images/soccer/players/3/896771.png
896776,/coach/896776/alexandre-borges-guimaraes/,A. Borges Guimarães,Alexandre Borges Guimarães,1959-11-07,72,Costa Rica,https://cdn.sportmonks.com/images/soccer/players/8/896776.png
896782,/coach/896782/tony-popovic/,T. Popović,Tony Popović,1973-07-04,195,Australia,https://cdn.sportmonks.com/images/soccer/players/14/896782.png
896783,/coach/896783/john-aloisi/,J. Aloisi,John Aloisi,1976-02-05,195,Australia,https://cdn.sportmonks.com/images/soccer/players/15/896783.png
896785,/coach/896785/zlatko-dalic/,Z. Dalić,Zlatko Dalić,1966-10-26,10,Croatia,
896791,/coach/896791/jung-won-seo/,J. Seo,Jung-Won Seo,1970-12-17,167,Korea Republic,
896798,/coach/896798/javier-aguirre-onaindia/,J. Aguirre Onaindía,Javier Aguirre Onaindía,1958-12-01,83,Mexico,
896803,/coach/896803/aurelian-cosmin-olaroiu/,A. Olăroiu,Aurelian Cosmin Olăroiu,1969-06-10,39,Romania,
896805,/coach/896805/angelos-postecoglou/,A. Postecoglou,Angelos Postecoglou,1965-07-27,195,Australia,https://cdn.sportmonks.com/images/soccer/players/5/896805.png
942497,/coach/942497/tae-wan-kim/,T. Kim,Tae-Wan Kim,1971-06-01,167,Korea Republic,
942499,/coach/942499/ki-il-nam/,K. Nam,Ki-Il Nam,1974-08-17,167,Korea Republic,
942515,/coach/942515/aidy-boothroyd/,A. Boothroyd,Aidy Boothroyd,1971-02-08,14,England,
978851,/coach/978851/pat-devlin/,P. Devlin,Pat Devlin,,25,Republic of Ireland,
1021664,/coach/1021664/jong-boo-kim/,J. Kim,Jong-Boo Kim,1965-01-13,167,Korea Republic,
1025473,/coach/1025473/giovanni-savarese/,G. Savarese,Giovanni Savarese,1971-07-14,61,Venezuela,https://cdn.sportmonks.com/images/soccer/players/1/1025473.png
1030184,/coach/1030184/felice-mazzu/,F. Mazzù,Felice Mazzù,1966-03-12,7,Belgium,https://cdn.sportmonks.com/images/soccer/players/8/1030184.png
1030203,/coach/1030203/yves-vanderhaeghe/,Y. Vanderhaeghe,Yves Vanderhaeghe,1970-01-30,7,Belgium,
1030239,/coach/1030239/warren-moon/,W. Moon,Warren Moon,1982-05-27,14,England,
1030277,/coach/1030277/arturo-ernesto-reyes-montero/,A. Reyes Montero,Arturo Ernesto Reyes Montero,1969-04-08,56,Colombia,
1030279,/coach/1030279/jose-alberto-suarez-giraldo/,J. Suárez Giraldo,José Alberto Suárez Giraldo,,56,Colombia,
1068543,/coach/1068543/juan-jose-rojo-martin/,J. Rojo Martín,Juan José Rojo Martín,1968-03-23,45,Spain,
1068555,/coach/1068555/john-caulfield/,J. Caulfield,John Caulfield,1964-10-11,25,Republic of Ireland,
1076939,/coach/1076939/felix-sanchez-bas/,F. Sanchez Bas,Felix Sanchez Bas,,45,Spain,https://cdn.sportmonks.com/images/soccer/players/11/1076939.png
1076985,/coach/1076985/flavio-horacio-robatto/,F. Robatto,Flavio Horacio Robatto,1974-01-16,52,Argentina,
1182371,/coach/1182371/trevor-croly/,T. Croly,Trevor Croly,1974-02-23,25,Republic of Ireland,
1452147,/coach/1452147/stuart-taylor/,S. Taylor,Stuart Taylor,1974-11-26,42,Scotland,https://cdn.sportmonks.com/images/soccer/players/19/1452147.png
1452201,/coach/1452201/dmytro-parfenov/,D. Parfenov,Dmytro Parfenov,1974-09-11,49,Ukraine,
1452203,/coach/1452203/christian-ilzer/,C. Ilzer,Christian Ilzer,1977-10-21,4,Austria,
1452340,/coach/1452340/josep-clotet-ruiz/,J. Clotet Ruiz,Josep Clotet Ruiz,1977-04-27,45,Spain,
1452584,/coach/1452584/jose-albano-ferreira-da-mota/,J. Ferreira da Mota,José Albano Ferreira da Mota,1964-02-25,38,Portugal,
1452767,/coach/1452767/cesar-fernando-torres-ramirez/,C. Torres Ramírez,César Fernando Torres Ramírez,1976-09-23,56,Colombia,
1452907,/coach/1452907/ian-baraclough/,I. Baraclough,Ian Baraclough,1970-12-04,14,England,
1452924,/coach/1452924/jan-stahre/,J. Stahre,Jan Stahre,,46,Sweden,
1453115,/coach/1453115/christer-mattiasson/,C. Mattiasson,Christer Mattiasson,,46,Sweden,
1467959,/coach/1467959/dave-challinor/,D. Challinor,Dave Challinor,1975-10-02,14,England,
1468170,/coach/1468170/jose-fernando-santa-robledo/,J. Santa Robledo,José Fernando Santa Robledo,1970-09-12,56,Colombia,
1477272,/coach/1477272/bruno-irles/,B. Irles,Bruno Irles,1975-08-16,18,France,https://cdn.sportmonks.com/images//soccer/coaches/24/1477272.png
1489365,/coach/1489365/derrick-pereira/,D. Pereira,Derrick Pereira,1962-03-17,159,India,
1494028,/coach/1494028/pablo-eduardo-repetto-aquino/,P. Repetto Aquino,Pablo Eduardo Repetto Aquino,1974-03-14,60,Uruguay,
1525420,/coach/1525420/graham-arnold/,G. Arnold,Graham Arnold,1963-07-03,195,Australia,https://cdn.sportmonks.com/images/soccer/players/12/1525420.png
1532970,/coach/1532970/ian-mccall/,I. McCall,Ian McCall,,42,Scotland,
1533122,/coach/1533122/pedro-emanuel-dos-santos-martins-silva/,P. dos Santos Martins Silva,Pedro Emanuel dos Santos Martins Silva,1975-02-11,38,Portugal,
1533127,/coach/1533127/marc-brys/,M. Brys,Marc Brys,1962-05-10,7,Belgium,
1533141,/coach/1533141/andrey-talalaev/,A. Talalaev,Andrey Talalaev,1972-10-05,40,Russia,
1533144,/coach/1533144/paulo-lourenco-martins-alves/,P. Martins Alves,Paulo Lourenço Martins Alves,1969-12-10,38,Portugal,
1547985,/coach/1547985/markus-mader/,M. Mader,Markus Mader,1968-05-19,4,Austria,
1548455,/coach/1548455/horst-steffen/,H. Steffen,Horst Steffen,1969-03-03,21,Germany,https://cdn.sportmonks.com/images/soccer/players/7/1548455.png
1548557,/coach/1548557/alexandre-pallares/,A. Pallarés,Alexandré Pallarés,1979-12-12,45,Spain,
1552127,/coach/1552127/filipe-goncalo-pinto-martins/,F. Pinto Martins,Filipe Gonçalo Pinto Martins,1978-05-29,38,Portugal,
1552186,/coach/1552186/simon-weaver/,S. Weaver,Simon Weaver,1977-12-20,14,England,
1552200,/coach/1552200/dean-brennan/,D. Brennan,Dean Brennan,1980-06-17,25,Republic of Ireland,
1552207,/coach/1552207/mariano-soso/,M. Soso,Mariano Soso,1981-04-30,52,Argentina,
1552268,/coach/1552268/arthur-thomas-papastamatis/,A. Papastamatis,Arthur Thomas Papastamatis,1969-03-03,195,Australia,
1552334,/coach/1552334/laurent-guyot/,L. Guyot,Laurent Guyot,1969-12-17,18,France,
1552400,/coach/1552400/konrad-funfstuck/,K. Fünfstück,Konrad Fünfstück,1980-10-07,21,Germany,
1552403,/coach/1552403/adrie-poldervaart/,A. Poldervaart,Adrie Poldervaart,1970-12-20,34,Netherlands,
1552424,/coach/1552424/manuel-marquez-roca/,M. Márquez Roca,Manuel Márquez Roca,1968-09-07,45,Spain,
1552477,/coach/1552477/tim-walter/,T. Walter,Tim Walter,1975-11-08,21,Germany,
1552508,/coach/1552508/marcos-ignacio-ambriz-espinoza/,M. Ambriz Espinoza,Marcos Ignacio Ambriz Espinoza,1965-02-07,83,Mexico,
1552555,/coach/1552555/sascha-hildmann/,S. Hildmann,Sascha Hildmann,1972-04-07,21,Germany,
1552604,/coach/1552604/vuk-rasovic/,V. Rašović,Vuk Rašović,1973-01-03,51,Serbia,
1552672,/coach/1552672/markus-schopp/,M. Schopp,Markus Schopp,1974-02-22,4,Austria,
1552696,/coach/1552696/mauricio-nogueira-barbieri/,M. Nogueira Barbieri,Maurício Nogueira Barbieri,1981-09-30,54,Brazil,
1552810,/coach/1552810/ramon-angel-diaz/,R. Díaz,Ramón Ángel Díaz,1959-08-29,52,Argentina,
1552812,/coach/1552812/raul-erasto-jacobo-gutierrez/,R. Jacobo Gutierrez,Raul Erasto Jacobo Gutierrez,1966-10-16,83,Mexico,
1552838,/coach/1552838/vitor-fernando-de-carvalho-campelos/,V. de Carvalho Campelos,Vítor Fernando de Carvalho Campelos,1975-05-11,38,Portugal,
1552902,/coach/1552902/roberto-cevoli/,R. Cevoli,Roberto Cevoli,1968-12-29,27,Italy,
1552921,/coach/1552921/micael-martins-sequeira/,M. Martins Sequeira,Micael Martins Sequeira,1973-07-06,38,Portugal,
1552966,/coach/1552966/jaroslaw-skrobacz/,J. Skrobacz,Jarosław Skrobacz,1967-08-11,37,Poland,
1553030,/coach/1553030/cristiano-lucarelli/,C. Lucarelli,Cristiano Lucarelli,1975-10-04,27,Italy,
1553200,/coach/1553200/andrea-sottil/,A. Sottil,Andrea Sottil,1974-01-04,27,Italy,
1553202,/coach/1553202/attilio-tesser/,A. Tesser,Attilio Tesser,1958-06-10,27,Italy,
1553203,/coach/1553203/massimiliano-alvini/,M. Alvini,Massimiliano Alvini,,27,Italy,https://cdn.sportmonks.com/images//soccer/coaches/19/1553203.png
1553229,/coach/1553229/pedro-morilla-pineda/,P. Morilla Pineda,Pedro Morilla Pineda,1972-10-31,45,Spain,
1553235,/coach/1553235/luis-carlos-batalha-freire/,L. Batalha Freire,Luís Carlos Batalha Freire,1995-11-03,38,Portugal,
1553285,/coach/1553285/andreas-tegstrom/,A. Tegström,Andreas Tegström,,46,Sweden,
1553294,/coach/1553294/daniel-backstrom/,D. Bäckström,Daniel Bäckström,,46,Sweden,
1553322,/coach/1553322/nicolo-napoli/,N. Napoli,Nicolò Napoli,1962-02-07,27,Italy,
1553336,/coach/1553336/gabriel-esteban-caballero-schiker/,G. Caballero Schiker,Gabriel Esteban Caballero Schiker,1971-02-05,83,Mexico,
1553351,/coach/1553351/filipe-manuel-nunes-candido/,F. Nunes Cândido,Filipe Manuel Nunes Cândido,1979-09-28,38,Portugal,
1553390,/coach/1553390/rustem-khuzin/,R. Khuzin,Rustem Khuzin,1972-01-30,40,Russia,https://cdn.sportmonks.com/images/soccer/players/14/1553390.png
1553411,/coach/1553411/igor-osinkin/,I. Osinkin,Igor Osinkin,1965-06-04,40,Russia,
1553570,/coach/1553570/jose-maria-bianco/,J. Bianco,José María Bianco,,52,Argentina,
1553624,/coach/1553624/alvaro-hernandez-uribe/,Á. Hernández Uribe,Álvaro Hernández Uribe,1973-03-22,56,Colombia,
1553640,/coach/1553640/enrique-lopez-zarza/,E. López Zarza,Enrique López Zarza,1957-10-25,83,Mexico,
1565626,/coach/1565626/wei-hao/,W. Hao,Wei Hao,1976-12-27,155,China PR,
1677031,/coach/1677031/regis-brouard/,R. Brouard,Régis Brouard,1967-01-17,18,France,https://cdn.sportmonks.com/images/soccer/players/7/1677031.png
1846740,/coach/1846740/paolo-tramezzani/,P. Tramezzani,Paolo Tramezzani,1970-07-30,27,Italy,
1846934,/coach/1846934/milan-ristic/,M. Ristić,Milan Ristić,,51,Serbia,
1854915,/coach/1854915/gerhard-struber/,G. Struber,Gerhard Struber,1977-01-24,4,Austria,https://cdn.sportmonks.com/images//soccer/coaches/3/1854915.png
1854949,/coach/1854949/guillermo-abascal-perez/,G. Abascal Perez,Guillermo Abascal Perez,1989-04-13,45,Spain,
1854951,/coach/1854951/eduardo-fentanes-orozco/,E. Fentanes Orozco,Eduardo Fentanes Orozco,1977-07-09,83,Mexico,
1872679,/coach/1872679/alberto-colombo/,A. Colombo,Alberto Colombo,1974-02-24,27,Italy,
1872757,/coach/1872757/luiz-carlos-cirne-lima-de-lorenzi/,L. Cirne Lima de Lorenzi,Luiz Carlos Cirne Lima de Lorenzi,1972-08-11,54,Brazil,
1872907,/coach/1872907/ivo-ricardo-abreu-vieira/,I. Abreu Vieira,Ivo Ricardo Abreu Vieira,1976-01-10,38,Portugal,
1873090,/coach/1873090/salvatore-iacolino/,S. Iacolino,Salvatore Iacolino,,27,Italy,
2158189,/coach/2158189/philippe-clement/,P. Clement,Philippe Clement,1974-03-22,7,Belgium,https://cdn.sportmonks.com/images/soccer/players/13/2158189.png
2158433,/coach/2158433/laszlo-boloni/,L. Bölöni,László Bölöni,1953-03-11,39,Romania,
2158474,/coach/2158474/mihai-teja/,M. Teja,Mihai Teja,1978-09-22,39,Romania,
2178947,/coach/2178947/christian-preusser/,C. Preußer,Christian Preußer,1984-01-23,21,Germany,
2206526,/coach/2206526/christian-titz/,C. Titz,Christian Titz,1971-04-01,21,Germany,https://cdn.sportmonks.com/images/soccer/players/30/2206526.png
2510291,/coach/2510291/joannes-gerardus-adrianus-lammers/,J. Lammers,Joannes Gerardus Adrianus Lammers,1963-12-11,34,Netherlands,
2510462,/coach/2510462/mathieu-chabert/,M. Chabert,Mathieu Chabert,,18,France,
2510731,/coach/2510731/artur-skowronek/,A. Skowronek,Artur Skowronek,1982-05-22,37,Poland,
2511092,/coach/2511092/abel-fernando-moreira-ferreira/,A. Moreira Ferreira,Abel Fernando Moreira Ferreira,1978-12-22,38,Portugal,
2511114,/coach/2511114/giorgios-donis/,G. Donis,Giorgios Donis,1969-10-29,22,Greece,https://cdn.sportmonks.com/images/soccer/players/10/2511114.png
2511270,/coach/2511270/julian-calero-fernandez/,J. Calero Fernández,Julián Calero Fernández,1970-10-26,45,Spain,
2875993,/coach/2875993/john-sebastian-armijo/,J. Armijo,John Sebastián Armijo,,55,Chile,
2876007,/coach/2876007/gustavo-diaz-dominguez/,G. Díaz Domínguez,Gustavo Díaz Domínguez,1974-11-07,60,Uruguay,
3169802,/coach/3169802/dariusz-zuraw/,D. Zuraw,Dariusz Zuraw,1972-11-14,37,Poland,
3181403,/coach/3181403/vladimir-fedotov/,V. Fedotov,Vladimir Fedotov,1966-08-12,40,Russia,
3187813,/coach/3187813/luka-elsner/,L. Elsner,Luka Elsner,1982-08-02,44,Slovenia,
3219729,/coach/3219729/jorge-romero-saez/,J. Romero Sáez,Jorge Romero Sáez,,45,Spain,
3509984,/coach/3509984/marco-zaffaroni/,M. Zaffaroni,Marco Zaffaroni,1969-01-20,27,Italy,
3526169,/coach/3526169/joao-alexandre-oliveira-nunes-henriques/,J. Oliveira Nunes Henriques,João Alexandre Oliveira Nunes Henriques,1972-10-31,38,Portugal,
3526244,/coach/3526244/alberto-miguel-gamero-morillo/,A. Gamero Morillo,Alberto Miguel Gamero Morillo,1964-02-03,56,Colombia,
3533861,/coach/3533861/wouter-vrancken/,W. Vrancken,Wouter Vrancken,1979-02-03,7,Belgium,
3568847,/coach/3568847/ilhan-palut/,İ. Palut,İlhan Palut,1976-11-12,48,Turkey,
3618158,/coach/3618158/marcelo-martelotte/,M. Martelotte,Marcelo Martelotte,1968-12-18,54,Brazil,
3861734,/coach/3861734/thomas-reis/,T. Reis,Thomas Reis,1973-10-04,21,Germany,
3862153,/coach/3862153/markus-von-ahlen/,M. von Ahlen,Markus von Ahlen,1971-01-01,21,Germany,
3876656,/coach/3876656/ertugrul-secme/,E. Seçme,Ertuğrul Seçme,1965-11-07,48,Turkey,
3899858,/coach/3899858/oleksandr-petrakov/,O. Petrakov,Oleksandr Petrakov,1957-08-06,49,Ukraine,https://cdn.sportmonks.com/images/soccer/players/18/3899858.png
4187834,/coach/4187834/marinus-dijkhuizen/,M. Dijkhuizen,Marinus Dijkhuizen,1972-01-04,34,Netherlands,
4243191,/coach/4243191/mustafa-ati-goksu/,M. Göksu,Mustafa Ati Göksu,1945-09-10,48,Turkey,
4592317,/coach/4592317/abdelaziz-bouhazama/,A. Bouhazama,Abdelaziz Bouhazama,1969-01-04,18,France,
4916358,/coach/4916358/jingui-wu/,J. Wu,Jingui Wu,1961-01-10,155,China PR,
4977578,/coach/4977578/waldemar-fornalik/,W. Fornalik,Waldemar Fornalik,1963-04-11,37,Poland,
